investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,kyc_valid
INV002960,2024-01-04,119120,SIP,15426,Madhya Pradesh,Indore,T30,36-45,Male,57.1,Cheque,Verified,True
INV003342,2024-01-04,100025,,345140,Tamil Nadu,Chennai,T30,56+,Male,32.8,Cheque,Verified,True
INV002748,2024-01-04,119120,SIP,533,Punjab,Amritsar,B30,26-35,Male,7.8,Net Banking,Verified,True
INV004880,2024-01-04,125497,SIP,6167,Punjab,Chandigarh,T30,26-35,Male,6.3,UPI,Verified,True
INV002436,2024-01-04,149322,SIP,5899,Gujarat,Surat,T30,46-55,Male,28.8,Net Banking,Verified,True
INV002659,2024-01-04,125497,,218077,Madhya Pradesh,Bhopal,B30,36-45,Female,56.5,Mandate,Verified,True
INV003196,2024-01-04,101207,SIP,2483,West Bengal,Kolkata,T30,26-35,Female,20.1,UPI,Verified,True
INV000874,2024-01-04,120844,SIP,1162,Tamil Nadu,Chennai,T30,56+,Male,19.1,Net Banking,Verified,True
INV000386,2024-01-04,119093,SIP,57205,Haryana,Faridabad,B30,36-45,Male,14.2,Net Banking,Verified,True
INV001536,2024-01-04,119598,SIP,1762,Karnataka,Mysore,B30,26-35,Male,17.9,Cheque,Verified,True
INV002642,2024-01-04,148568,SIP,911,Haryana,Gurugram,T30,46-55,Female,48.8,UPI,Verified,True
INV004452,2024-01-05,149324,SIP,4901,Rajasthan,Udaipur,B30,26-35,Male,17.6,Net Banking,Verified,True
INV003171,2024-01-05,120505,SIP,5100,Rajasthan,Jaipur,T30,36-45,Female,16.3,Cheque,Verified,True
INV000926,2024-01-05,120507,SIP,7278,Delhi,New Delhi,T30,36-45,Male,46.1,Mandate,Verified,True
INV001070,2024-01-05,120843,SIP,52410,Tamil Nadu,Coimbatore,B30,26-35,Male,11.9,Cheque,Verified,True
INV004919,2024-01-05,100033,,243656,Telangana,Hyderabad,T30,26-35,Male,6.6,Cheque,Verified,True
INV002656,2024-01-05,118636,,265566,Tamil Nadu,Coimbatore,B30,26-35,Male,9.6,Mandate,Verified,True
INV003072,2024-01-05,119094,SIP,28652,Tamil Nadu,Coimbatore,B30,18-25,Male,3.8,UPI,Verified,True
INV003846,2024-01-05,102886,,8986,Uttar Pradesh,Agra,B30,46-55,Female,44.2,Mandate,Verified,True
INV004400,2024-01-05,120841,,522907,Uttar Pradesh,Agra,B30,26-35,Male,19.5,Cheque,Verified,True
INV003028,2024-01-05,100033,SIP,7663,Tamil Nadu,Chennai,T30,26-35,Female,12.8,Cheque,Verified,True
INV004733,2024-01-05,149323,SIP,822,Telangana,Hyderabad,T30,18-25,Male,5.4,Cheque,Verified,True
INV002610,2024-01-05,100016,SIP,4252,Tamil Nadu,Coimbatore,B30,36-45,Female,31.7,Net Banking,Verified,True
INV000476,2024-01-05,100033,SIP,47424,Gujarat,Surat,T30,46-55,Female,21.2,Net Banking,Verified,True
INV003516,2024-01-05,118635,,363022,Delhi,Gurugram,T30,36-45,Female,14.0,Mandate,Verified,True
INV000181,2024-01-05,118633,SIP,8019,Uttar Pradesh,Lucknow,T30,36-45,Male,36.2,Cheque,Verified,True
INV002225,2024-01-05,120844,SIP,2284,Punjab,Amritsar,B30,46-55,Male,86.2,Mandate,Verified,True
INV003251,2024-01-05,149324,,341468,Tamil Nadu,Coimbatore,B30,36-45,Female,52.4,Net Banking,Verified,True
INV003193,2024-01-05,119599,SIP,4260,Rajasthan,Jaipur,T30,36-45,Male,40.4,Net Banking,Verified,True
INV004998,2024-01-05,120844,,295114,Gujarat,Ahmedabad,T30,36-45,Male,24.2,Net Banking,Verified,True
INV004981,2024-01-05,149323,SIP,7677,Haryana,Faridabad,B30,18-25,Male,3.5,Net Banking,Verified,True
INV003075,2024-01-05,100025,SIP,8649,Delhi,Gurugram,T30,46-55,Male,83.5,Net Banking,Verified,True
INV001651,2024-01-05,149323,SIP,6844,Gujarat,Ahmedabad,T30,18-25,Male,4.1,UPI,Verified,True
INV004478,2024-01-05,101206,,308976,Delhi,New Delhi,T30,26-35,Male,13.8,Mandate,Verified,True
INV004743,2024-01-05,119092,SIP,15224,Maharashtra,Nashik,B30,36-45,Male,18.7,Mandate,Verified,True
INV003198,2024-01-05,120843,SIP,46712,Uttar Pradesh,Lucknow,T30,46-55,Female,37.0,Net Banking,Verified,True
INV003076,2024-01-05,120507,,197940,Haryana,Gurugram,T30,26-35,Male,20.2,UPI,Verified,True
INV003427,2024-01-05,118633,,193289,West Bengal,Kolkata,T30,18-25,Male,4.4,UPI,Verified,True
INV003505,2024-01-05,148568,,13457,West Bengal,Kolkata,T30,56+,Female,53.5,UPI,Verified,True
INV001811,2024-01-05,119552,,48636,Punjab,Amritsar,B30,18-25,Male,7.8,Net Banking,Verified,True
INV000762,2024-01-05,101208,,141489,Delhi,Gurugram,T30,36-45,Female,29.8,Net Banking,Verified,True
INV001930,2024-01-05,125497,SIP,1092,Tamil Nadu,Chennai,T30,26-35,Female,8.8,Mandate,Verified,True
INV000535,2024-01-05,118636,SIP,26387,Tamil Nadu,Coimbatore,B30,36-45,Male,18.7,Cheque,Verified,True
INV000642,2024-01-05,119092,,413094,Gujarat,Surat,T30,26-35,Male,15.6,Mandate,Verified,True
INV003641,2024-01-05,120505,SIP,6819,Telangana,Hyderabad,T30,26-35,Female,13.1,Net Banking,Verified,True
INV001027,2024-01-05,119552,,347503,West Bengal,Kolkata,T30,46-55,Female,62.7,Net Banking,Verified,True
INV000058,2024-01-05,120841,,248336,Maharashtra,Mumbai,T30,26-35,Male,19.9,Net Banking,Verified,True
INV004257,2024-01-05,119094,,301471,Telangana,Hyderabad,T30,36-45,Male,22.0,Mandate,Pending,True
INV004889,2024-01-05,149323,,330076,Rajasthan,Jaipur,T30,46-55,Male,34.5,Mandate,Verified,True
INV003063,2024-01-05,148569,SIP,869,Maharashtra,Mumbai,T30,36-45,Female,45.0,Net Banking,Verified,True
INV001269,2024-01-05,100033,,432672,Maharashtra,Mumbai,T30,26-35,Male,14.4,UPI,Pending,True
INV003937,2024-01-05,102885,,451983,Maharashtra,Nashik,B30,56+,Male,31.8,Net Banking,Verified,True
INV000786,2024-01-05,119095,SIP,1199,Madhya Pradesh,Bhopal,B30,26-35,Male,17.9,UPI,Verified,True
INV002567,2024-01-05,120842,SIP,9018,Madhya Pradesh,Indore,T30,36-45,Male,20.3,Cheque,Verified,True
INV004992,2024-01-05,101208,SIP,434,Rajasthan,Udaipur,B30,26-35,Male,11.1,Cheque,Verified,True
INV001636,2024-01-05,119094,SIP,8674,Rajasthan,Udaipur,B30,18-25,Male,6.0,Mandate,Verified,True
INV004902,2024-01-05,119552,,25230,Rajasthan,Jaipur,T30,18-25,Female,6.1,Mandate,Verified,True
INV002947,2024-01-05,148569,SIP,8881,Maharashtra,Nashik,B30,46-55,Male,73.3,UPI,Verified,True
INV003795,2024-01-05,101208,SIP,4746,West Bengal,Kolkata,T30,18-25,Male,7.6,Mandate,Verified,True
INV003216,2024-01-05,119551,,59528,Delhi,New Delhi,T30,36-45,Male,12.6,UPI,Verified,True
INV001629,2024-01-05,118634,,26213,Madhya Pradesh,Indore,T30,26-35,Male,15.0,Cheque,Verified,True
INV002611,2024-01-05,120507,,373343,West Bengal,Kolkata,T30,26-35,Male,21.5,Net Banking,Verified,True
INV004340,2024-01-05,102885,,151645,Karnataka,Mysore,B30,26-35,Male,17.9,Cheque,Verified,True
INV004096,2024-01-05,101207,SIP,44821,Tamil Nadu,Coimbatore,B30,36-45,Male,57.1,Net Banking,Verified,True
INV004291,2024-01-05,149323,,402785,Telangana,Hyderabad,T30,56+,Female,30.4,Net Banking,Verified,True
INV002154,2024-01-05,149324,,188124,Uttar Pradesh,Lucknow,T30,36-45,Male,40.5,Mandate,Verified,True
INV004414,2024-01-05,118635,,294110,Uttar Pradesh,Lucknow,T30,26-35,Male,6.6,Mandate,Verified,True
INV000854,2024-01-05,119093,SIP,2770,Karnataka,Bangalore,T30,46-55,Female,79.7,Mandate,Verified,True
INV001295,2024-01-05,119120,SIP,6736,Madhya Pradesh,Indore,T30,36-45,Male,30.8,Cheque,Verified,True
INV000461,2024-01-05,125498,SIP,10676,Punjab,Chandigarh,T30,36-45,Male,26.9,Net Banking,Pending,True
INV000065,2024-01-05,149322,,89612,Maharashtra,Mumbai,T30,46-55,Female,43.2,UPI,Verified,True
INV003211,2024-01-05,101206,,405816,Uttar Pradesh,Lucknow,T30,36-45,Male,55.1,Cheque,Verified,True
INV002530,2024-01-05,119093,SIP,13177,Telangana,Hyderabad,T30,36-45,Male,53.9,Cheque,Pending,True
INV004472,2024-01-05,120843,,331877,West Bengal,Kolkata,T30,26-35,Female,19.1,Net Banking,Verified,True
INV000791,2024-01-05,119598,SIP,13272,Madhya Pradesh,Bhopal,B30,26-35,Male,18.4,Mandate,Verified,True
INV000797,2024-01-05,118636,,372649,Rajasthan,Jaipur,T30,36-45,Female,53.7,Mandate,Verified,True
INV003744,2024-01-06,118632,,123594,Karnataka,Mysore,B30,18-25,Female,4.1,Net Banking,Verified,True
INV001492,2024-01-06,119552,SIP,2167,Tamil Nadu,Chennai,T30,26-35,Male,19.6,UPI,Verified,True
INV002796,2024-01-06,101207,,115644,Telangana,Hyderabad,T30,36-45,Male,48.8,UPI,Pending,True
INV001304,2024-01-06,125497,SIP,5514,Gujarat,Ahmedabad,T30,26-35,Male,21.8,Cheque,Pending,True
INV003998,2024-01-06,101208,SIP,11973,Telangana,Hyderabad,T30,26-35,Male,12.5,UPI,Verified,True
INV001058,2024-01-06,119598,,33691,Uttar Pradesh,Kanpur,B30,36-45,Male,28.2,Cheque,Verified,True
INV003636,2024-01-06,119552,SIP,2299,West Bengal,Kolkata,T30,46-55,Female,94.0,Net Banking,Verified,True
INV001630,2024-01-06,119093,SIP,27077,Telangana,Hyderabad,T30,36-45,Male,15.4,Net Banking,Verified,True
INV003991,2024-01-06,120504,SIP,3089,Tamil Nadu,Chennai,T30,26-35,Female,20.9,Mandate,Verified,True
INV000668,2024-01-06,101207,SIP,2570,Telangana,Hyderabad,T30,18-25,Male,4.8,Cheque,Verified,True
INV001848,2024-01-06,148569,SIP,16080,Punjab,Chandigarh,T30,26-35,Male,10.9,Cheque,Verified,True
INV003876,2024-01-06,100033,,237658,Rajasthan,Udaipur,B30,18-25,Male,5.6,Net Banking,Verified,True
INV003022,2024-01-06,101207,,445481,Telangana,Hyderabad,T30,46-55,Male,60.2,Mandate,Verified,True
INV002250,2024-01-06,102887,,554938,Telangana,Hyderabad,T30,36-45,Male,20.4,Mandate,Verified,True
INV004594,2024-01-06,149322,,119338,Haryana,Gurugram,T30,26-35,Female,9.8,Cheque,Verified,True
INV001283,2024-01-06,119599,,33527,Telangana,Hyderabad,T30,18-25,Male,4.6,Cheque,Pending,True
INV002835,2024-01-06,149322,SIP,5894,Haryana,Faridabad,B30,26-35,Male,11.2,Cheque,Verified,True
INV002776,2024-01-06,101207,SIP,989,Tamil Nadu,Coimbatore,B30,18-25,Male,5.8,Net Banking,Pending,True
INV003143,2024-01-06,120843,,249341,Karnataka,Mysore,B30,18-25,Female,5.9,Cheque,Verified,True
INV003696,2024-01-06,120504,,401559,Tamil Nadu,Coimbatore,B30,18-25,Female,4.0,Net Banking,Verified,True
INV000783,2024-01-06,148569,,60606,Gujarat,Ahmedabad,T30,46-55,Male,92.0,Cheque,Pending,True
INV000783,2024-01-06,100033,,330093,Gujarat,Ahmedabad,T30,46-55,Male,92.0,Cheque,Verified,True
INV003060,2024-01-06,120507,SIP,10941,Rajasthan,Jaipur,T30,56+,Female,16.6,Cheque,Verified,True
INV000974,2024-01-06,120506,SIP,6150,Maharashtra,Mumbai,T30,46-55,Male,88.6,UPI,Verified,True
INV000126,2024-01-06,101207,,151709,Maharashtra,Mumbai,T30,26-35,Male,19.4,Mandate,Pending,True
INV004134,2024-01-06,148569,SIP,3144,West Bengal,Kolkata,T30,36-45,Male,24.4,Mandate,Verified,True
INV001131,2024-01-06,120505,,513257,Tamil Nadu,Coimbatore,B30,36-45,Female,32.0,Mandate,Verified,True
INV004811,2024-01-06,120841,,39649,Punjab,Amritsar,B30,26-35,Female,9.4,UPI,Verified,True
INV003691,2024-01-06,118632,SIP,1128,Haryana,Faridabad,B30,18-25,Male,3.1,Net Banking,Verified,True
INV001902,2024-01-06,120843,SIP,2179,Punjab,Chandigarh,T30,46-55,Female,22.2,Net Banking,Verified,True
INV004230,2024-01-06,120841,,31627,Karnataka,Bangalore,T30,18-25,Female,7.4,Cheque,Verified,True
INV001923,2024-01-06,102886,SIP,1042,Gujarat,Surat,T30,18-25,Female,4.0,Mandate,Verified,True
INV002658,2024-01-06,120503,,41413,Madhya Pradesh,Indore,T30,26-35,Female,16.8,Net Banking,Verified,True
INV001953,2024-01-06,101208,,420171,Haryana,Faridabad,B30,46-55,Male,55.0,Net Banking,Verified,True
INV002565,2024-01-06,119599,,63809,Rajasthan,Jaipur,T30,26-35,Male,10.0,Mandate,Verified,True
INV001770,2024-01-06,118636,,138095,Telangana,Hyderabad,T30,18-25,Male,6.3,Cheque,Verified,True
INV000960,2024-01-06,120507,SIP,12641,West Bengal,Kolkata,T30,46-55,Male,90.6,Cheque,Pending,True
INV001924,2024-01-06,125497,SIP,2361,Karnataka,Bangalore,T30,18-25,Male,4.9,Net Banking,Verified,True
INV003097,2024-01-06,120842,SIP,9469,Punjab,Chandigarh,T30,26-35,Male,21.5,Net Banking,Verified,True
INV000166,2024-01-06,149324,SIP,2824,Telangana,Hyderabad,T30,26-35,Male,24.4,Mandate,Verified,True
INV001870,2024-01-06,118636,SIP,57785,Madhya Pradesh,Indore,T30,26-35,Male,19.3,UPI,Verified,True
INV004329,2024-01-06,102886,SIP,2439,Haryana,Gurugram,T30,18-25,Female,7.5,Net Banking,Verified,True
INV004832,2024-01-06,119551,,359828,Uttar Pradesh,Kanpur,B30,18-25,Male,3.8,Net Banking,Verified,True
INV001043,2024-01-06,149324,SIP,3166,Haryana,Gurugram,T30,18-25,Male,7.8,UPI,Verified,True
INV001656,2024-01-06,119120,,357463,Madhya Pradesh,Bhopal,B30,26-35,Male,19.4,Mandate,Verified,True
INV004412,2024-01-06,148568,SIP,2615,Punjab,Amritsar,B30,26-35,Female,21.6,UPI,Verified,True
INV003040,2024-01-06,148568,SIP,1616,Karnataka,Bangalore,T30,26-35,Female,15.3,Mandate,Verified,True
INV002034,2024-01-06,120842,SIP,28965,Uttar Pradesh,Lucknow,T30,26-35,Male,10.0,UPI,Verified,True
INV004185,2024-01-06,118633,SIP,2625,Tamil Nadu,Coimbatore,B30,46-55,Male,38.5,Cheque,Verified,True
INV000182,2024-01-06,120842,,309923,Tamil Nadu,Chennai,T30,36-45,Male,38.1,Net Banking,Verified,True
INV004497,2024-01-06,119120,SIP,42251,Rajasthan,Jaipur,T30,26-35,Female,13.3,UPI,Verified,True
INV000163,2024-01-06,100033,SIP,26952,Uttar Pradesh,Kanpur,B30,46-55,Male,70.4,Cheque,Verified,True
INV003894,2024-01-06,119552,,404974,Tamil Nadu,Coimbatore,B30,26-35,Male,14.9,Mandate,Verified,True
INV001720,2024-01-06,119094,,197973,Karnataka,Mysore,B30,36-45,Male,43.6,Mandate,Verified,True
INV000104,2024-01-06,149322,SIP,29462,Madhya Pradesh,Indore,T30,26-35,Male,8.1,Cheque,Pending,True
INV002548,2024-01-06,118632,SIP,59410,Haryana,Gurugram,T30,26-35,Male,21.3,UPI,Verified,True
INV002329,2024-01-06,120842,SIP,8132,Madhya Pradesh,Indore,T30,56+,Male,51.2,Cheque,Verified,True
INV003070,2024-01-06,119092,SIP,26490,West Bengal,Kolkata,T30,26-35,Male,23.7,Cheque,Verified,True
INV003564,2024-01-06,148569,SIP,53136,Telangana,Hyderabad,T30,18-25,Male,6.8,Mandate,Verified,True
INV000408,2024-01-07,120843,,118820,Punjab,Amritsar,B30,56+,Male,62.3,Net Banking,Verified,True
INV000231,2024-01-07,119095,,221924,Rajasthan,Udaipur,B30,26-35,Female,22.9,Cheque,Verified,True
INV000091,2024-01-07,101208,SIP,8317,Haryana,Gurugram,T30,26-35,Male,14.6,Net Banking,Verified,True
INV001735,2024-01-07,119552,SIP,16939,Maharashtra,Pune,T30,56+,Male,41.9,Net Banking,Verified,True
INV000894,2024-01-07,100033,,219820,Tamil Nadu,Coimbatore,B30,36-45,Female,32.0,Net Banking,Verified,True
INV000962,2024-01-07,120842,,422124,Punjab,Chandigarh,T30,26-35,Male,24.5,Cheque,Verified,True
INV001723,2024-01-07,119094,SIP,6112,Tamil Nadu,Chennai,T30,26-35,Male,14.2,Cheque,Verified,True
INV003085,2024-01-07,119092,,181536,Delhi,Gurugram,T30,36-45,Female,29.2,UPI,Verified,True
INV003325,2024-01-07,101206,SIP,2768,Haryana,Faridabad,B30,26-35,Male,17.3,Cheque,Verified,True
INV004132,2024-01-07,119094,,263193,Rajasthan,Jaipur,T30,18-25,Male,6.3,Net Banking,Verified,True
INV003322,2024-01-07,120506,SIP,4204,Rajasthan,Jaipur,T30,26-35,Male,22.7,Cheque,Verified,True
INV004841,2024-01-07,101207,SIP,592,West Bengal,Kolkata,T30,26-35,Male,21.4,Cheque,Verified,True
INV004119,2024-01-07,119551,,376569,Uttar Pradesh,Kanpur,B30,26-35,Female,13.0,UPI,Verified,True
INV001476,2024-01-07,119092,SIP,10756,Rajasthan,Jaipur,T30,36-45,Male,38.1,Cheque,Pending,True
INV000667,2024-01-07,101208,,390649,Telangana,Hyderabad,T30,26-35,Male,7.5,Mandate,Verified,True
INV001689,2024-01-07,120505,,473543,Haryana,Faridabad,B30,36-45,Male,40.4,Cheque,Verified,True
INV003422,2024-01-07,119598,SIP,17031,Uttar Pradesh,Lucknow,T30,26-35,Male,9.0,UPI,Verified,True
INV002471,2024-01-07,120844,SIP,1126,Punjab,Chandigarh,T30,18-25,Male,3.1,Net Banking,Verified,True
INV001274,2024-01-07,119092,,136990,Maharashtra,Mumbai,T30,36-45,Female,55.7,Mandate,Verified,True
INV004336,2024-01-07,120842,,117691,West Bengal,Kolkata,T30,46-55,Female,35.0,Cheque,Verified,True
INV001036,2024-01-07,149323,SIP,2621,Punjab,Chandigarh,T30,46-55,Female,40.5,Net Banking,Verified,True
INV001363,2024-01-07,118632,SIP,58920,Karnataka,Mysore,B30,56+,Male,29.4,UPI,Verified,True
INV000339,2024-01-07,120843,,133844,Uttar Pradesh,Kanpur,B30,26-35,Male,22.3,Net Banking,Verified,True
INV003377,2024-01-07,148567,,275934,Uttar Pradesh,Agra,B30,36-45,Male,53.9,Net Banking,Verified,True
INV002732,2024-01-07,120843,SIP,1047,Uttar Pradesh,Lucknow,T30,18-25,Male,4.5,UPI,Verified,True
INV000766,2024-01-07,148568,SIP,7948,Uttar Pradesh,Agra,B30,46-55,Male,88.1,Net Banking,Verified,True
INV004894,2024-01-07,120506,SIP,2960,Telangana,Hyderabad,T30,26-35,Female,21.0,UPI,Verified,True
INV000308,2024-01-07,119095,,15648,West Bengal,Kolkata,T30,36-45,Male,52.4,UPI,Verified,True
INV000307,2024-01-07,149323,,81645,Telangana,Hyderabad,T30,18-25,Male,7.8,Mandate,Verified,True
INV004258,2024-01-07,119552,,57695,Gujarat,Ahmedabad,T30,36-45,Male,56.6,Cheque,Verified,True
INV003343,2024-01-07,119095,,96619,Telangana,Hyderabad,T30,36-45,Male,26.0,Mandate,Verified,True
INV004639,2024-01-07,101208,,396767,Rajasthan,Jaipur,T30,18-25,Female,6.0,Cheque,Verified,True
INV001491,2024-01-07,149322,SIP,4575,Tamil Nadu,Chennai,T30,56+,Male,78.5,Mandate,Verified,True
INV001006,2024-01-07,101208,SIP,2104,Tamil Nadu,Coimbatore,B30,56+,Female,75.6,Net Banking,Verified,True
INV000288,2024-01-07,118634,SIP,55146,Telangana,Hyderabad,T30,26-35,Male,10.1,Cheque,Verified,True
INV003054,2024-01-07,120843,SIP,6158,Telangana,Hyderabad,T30,56+,Female,77.1,Cheque,Verified,True
INV004349,2024-01-07,119092,,416883,Haryana,Gurugram,T30,26-35,Female,9.3,UPI,Verified,True
INV003341,2024-01-07,149322,,76277,Rajasthan,Jaipur,T30,26-35,Male,23.0,Cheque,Verified,True
INV004754,2024-01-07,119552,SIP,4842,Telangana,Hyderabad,T30,36-45,Female,51.5,Net Banking,Verified,True
INV002870,2024-01-07,125498,,423490,Karnataka,Mysore,B30,26-35,Female,23.7,Net Banking,Verified,True
INV003411,2024-01-07,149324,SIP,2954,Tamil Nadu,Chennai,T30,26-35,Male,14.2,Net Banking,Verified,True
INV000155,2024-01-07,120506,,230658,Madhya Pradesh,Bhopal,B30,26-35,Female,17.4,Net Banking,Verified,True
INV000855,2024-01-07,101206,SIP,490,Maharashtra,Pune,T30,56+,Male,57.1,Cheque,Verified,True
INV004185,2024-01-07,101206,SIP,2462,Tamil Nadu,Coimbatore,B30,46-55,Male,38.5,Cheque,Verified,True
INV002834,2024-01-07,120841,,368938,West Bengal,Kolkata,T30,18-25,Male,6.9,Net Banking,Verified,True
INV004498,2024-01-07,119120,,253111,Punjab,Chandigarh,T30,26-35,Male,6.7,UPI,Verified,True
INV004008,2024-01-07,101208,SIP,471,Maharashtra,Nashik,B30,46-55,Male,17.2,UPI,Verified,True
INV001602,2024-01-07,100016,SIP,17107,West Bengal,Kolkata,T30,36-45,Male,27.0,Mandate,Verified,True
INV003319,2024-01-07,102886,SIP,4604,Punjab,Chandigarh,T30,26-35,Male,12.8,Mandate,Verified,True
INV001447,2024-01-07,120841,,75406,Madhya Pradesh,Indore,T30,26-35,Female,14.6,Mandate,Verified,True
INV002599,2024-01-07,149322,SIP,2827,Gujarat,Surat,T30,26-35,Male,11.4,Cheque,Verified,True
INV000032,2024-01-07,119120,,291165,Delhi,Noida,T30,36-45,Male,21.8,Cheque,Verified,True
INV002505,2024-01-07,120841,SIP,8163,Tamil Nadu,Coimbatore,B30,36-45,Female,21.1,UPI,Verified,True
INV000583,2024-01-07,119092,,344315,Punjab,Amritsar,B30,26-35,Male,8.7,Cheque,Verified,True
INV000476,2024-01-07,120505,SIP,9845,Gujarat,Surat,T30,46-55,Female,21.2,Mandate,Verified,True
INV004427,2024-01-07,100016,SIP,12756,Punjab,Amritsar,B30,36-45,Female,54.2,UPI,Verified,True
INV000540,2024-01-07,120843,,410824,Tamil Nadu,Coimbatore,B30,26-35,Female,10.4,Mandate,Verified,True
INV001961,2024-01-07,120503,SIP,2278,Delhi,Gurugram,T30,26-35,Male,23.4,Cheque,Verified,True
INV003279,2024-01-07,119120,SIP,14432,Rajasthan,Jaipur,T30,46-55,Female,19.4,Net Banking,Pending,True
INV002329,2024-01-07,120842,SIP,26835,Madhya Pradesh,Indore,T30,56+,Male,51.2,UPI,Verified,True
INV000542,2024-01-07,118632,SIP,2033,Haryana,Faridabad,B30,36-45,Male,20.3,Cheque,Verified,True
INV004576,2024-01-07,148569,,200234,Rajasthan,Jaipur,T30,46-55,Male,54.5,Net Banking,Verified,True
INV001311,2024-01-07,102887,SIP,553,Telangana,Hyderabad,T30,26-35,Male,20.9,Mandate,Verified,True
INV001327,2024-01-07,120842,SIP,5741,Delhi,New Delhi,T30,36-45,Male,31.2,UPI,Verified,True
INV002361,2024-01-08,101207,SIP,42978,Gujarat,Surat,T30,36-45,Male,59.3,Net Banking,Verified,True
INV004088,2024-01-08,118636,,225281,Tamil Nadu,Chennai,T30,36-45,Male,26.8,UPI,Verified,True
INV001581,2024-01-08,100025,,194939,Madhya Pradesh,Indore,T30,18-25,Female,5.7,Net Banking,Verified,True
INV004493,2024-01-08,119599,,115716,Tamil Nadu,Chennai,T30,36-45,Male,19.3,UPI,Verified,True
INV000309,2024-01-08,125498,SIP,2302,Delhi,Gurugram,T30,26-35,Male,18.1,Mandate,Verified,True
INV001696,2024-01-08,120507,SIP,2285,West Bengal,Kolkata,T30,56+,Female,55.8,Net Banking,Pending,True
INV002847,2024-01-08,120841,,255648,Haryana,Faridabad,B30,26-35,Male,13.4,Cheque,Verified,True
INV000074,2024-01-08,148567,SIP,2005,Rajasthan,Jaipur,T30,26-35,Female,8.4,UPI,Verified,True
INV004714,2024-01-08,100033,,337687,Madhya Pradesh,Bhopal,B30,36-45,Male,31.3,Cheque,Verified,True
INV003294,2024-01-08,118634,,249450,Madhya Pradesh,Bhopal,B30,26-35,Female,11.1,Mandate,Verified,True
INV004450,2024-01-08,100016,SIP,55566,Tamil Nadu,Coimbatore,B30,36-45,Male,16.7,Net Banking,Verified,True
INV003232,2024-01-08,120842,,423309,Maharashtra,Pune,T30,36-45,Female,30.9,Net Banking,Verified,True
INV001122,2024-01-08,148568,SIP,16130,Maharashtra,Mumbai,T30,46-55,Female,18.3,Cheque,Verified,True
INV004647,2024-01-08,100025,,218815,Madhya Pradesh,Indore,T30,36-45,Female,25.3,Cheque,Verified,True
INV001333,2024-01-08,100016,SIP,803,Haryana,Faridabad,B30,26-35,Female,19.0,Net Banking,Verified,True
INV001220,2024-01-08,119095,SIP,570,Punjab,Chandigarh,T30,36-45,Male,48.3,Cheque,Verified,True
INV004226,2024-01-08,118633,,88746,Punjab,Chandigarh,T30,18-25,Male,3.9,Net Banking,Verified,True
INV000081,2024-01-08,119095,,283811,Gujarat,Surat,T30,36-45,Male,31.0,Mandate,Verified,True
INV001021,2024-01-08,119093,SIP,20743,Maharashtra,Mumbai,T30,56+,Male,50.5,Mandate,Verified,True
